"","SD_mort","La_r","gen_r","M_repo","M_suv","gini_r","species_match","PCA_met_type"
"183",0.273909181728518,-1.36911966324714,-1.10592305530904,0.838131737258939,-0.922274740220175,0.259560797518096,"Odocoileus_virginianus","endo"
"184",0.487210070724245,-1.36911966324714,-1.16939431576669,0.984292855285348,-0.741533153236772,0.463717704490416,"Odocoileus_virginianus","endo"
"185",0.709625212304592,-1.36911966324714,-1.20976492446671,1.13892793795,-0.52515322227903,0.555106781960508,"Odocoileus_virginianus","endo"
"186",0.339189396620613,-1.36911966324714,-1.22948908230003,0.845380654581104,-0.922274740220175,0.487601111309689,"Odocoileus_virginianus","endo"
"187",0.406003817618491,-1.36911966324714,-1.39673673916636,1.00856174536287,-0.741533153236772,0.711860505844003,"Odocoileus_virginianus","endo"
"188",0.414052302343267,-1.36911966324714,-1.4538990554957,1.17264060071173,-0.533132364012568,0.765120850649421,"Odocoileus_virginianus","endo"
"189",0.339189396620613,-1.36911966324714,-1.22948908230003,0.845380654581104,-0.922274740220175,0.487601111309689,"Odocoileus_virginianus","endo"
"190",0.591214784403959,-1.36911966324714,-1.25713612690238,1.02138604896081,-0.541054714220531,0.660442831197684,"Odocoileus_virginianus","endo"
"191",0.981952812224438,-1.36911966324714,-1.11636348669514,1.19656540035964,0.0464980992940127,0.764776358494749,"Odocoileus_virginianus","endo"
"192",-0.758460360263188,0.099017649622492,-1.07278383782134,1.13940132488224,-0.451973427705244,0.987841326275131,"Onychogalea_fraenata","endo"
"193",-0.0810689203314049,-0.82523801093545,-0.906299846766997,-0.0416127335791905,-0.952664119329796,0.749059440494026,"Ovis_canadensis","endo"
"194",0.0565879061486793,-0.82523801093545,-0.749785040905268,-0.27917378236114,-0.838680991996226,0.747951757875295,"Ovis_canadensis","endo"
"195",-0.159412843977406,-0.82523801093545,-0.789935082404435,-0.607224364868771,-1.0395799868767,0.664892840272064,"Ovis_canadensis","endo"
"196",0.402490767363718,-0.82523801093545,-0.558583843923708,-0.0876281297440764,-0.446901137172672,0.794129651897147,"Ovis_canadensis","endo"
"197",0.402490767363718,-0.82523801093545,-0.58354700508163,-0.0224272020929837,-0.446901137172672,0.794579446650709,"Ovis_canadensis","endo"
"198",-0.52088103781413,-0.82523801093545,-1.25566447399373,0.0372892352203312,-1.42064779802597,0.551800915481826,"Ovis_canadensis","endo"
"199",-0.149551531421628,-0.82523801093545,-1.10567582586822,0.261151330310035,-1.10886099870433,0.716264784873586,"Ovis_canadensis","endo"
"200",-0.161651233703673,-0.82523801093545,-0.796428562563467,-0.576338562957197,-1.03446234335446,0.653971268259776,"Ovis_canadensis","endo"
"201",-0.0822689998788036,-0.82523801093545,-1.02320699744725,0.322181626074743,-0.949208402473667,0.741627732353942,"Ovis_canadensis","endo"
"202",-0.785993135042164,-0.786603884229313,-0.883426749233853,0.218589296414179,0.078029037149523,1.10024257902294,"Ovis_canadensis","endo"
"203",-0.804624829088268,-0.786603884229313,-0.911391414029652,0.266162587636044,0.0672745041601713,1.09529774045121,"Ovis_canadensis","endo"
